adult,backdrop_path,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres,tmdbUrl
FALSE,/qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg,en,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",75.221,/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg,2018-11-20,Ralph Breaks the Internet,FALSE,7.192,7219,"Family,Animation,Comedy,Adventure",https://www.themoviedb.org/movie/404368
FALSE,/dPPjBf74W1j8va6KvDGePaJcqm7.jpg,en,Constantine: City of Demons - The Movie,"A decade after a tragic mistake, family man Chas Chandler and occult detective John Constantine set out to cure his daughter Trish from a mysterious supernatural coma.",31.515,/tZIMe2pYug1cS9e7AZnd1bTTidM.jpg,2018-10-04,Constantine: City of Demons - The Movie,FALSE,7.708,557,"Fantasy,Animation,Horror,Action",https://www.themoviedb.org/movie/539517
FALSE,/7t88SoT3Dd8DhGnQuVoSbMNUl3W.jpg,en,Smallfoot,A bright young yeti finds something he thought didn't exist—a human. News of this “smallfoot” throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.,29.835,/zfaiO7QgpcvR8XDOMokWLRfKeTE.jpg,2018-09-20,Smallfoot,FALSE,6.781,1455,"Family,Animation,Adventure,Fantasy",https://www.themoviedb.org/movie/446894
FALSE,/AseABzwquvPFMpVQUDeDifYjLkF.jpg,en,PAW Patrol: Mighty Pups,"When their latest scheme goes awry, Mayor Humdinger and his nephew Harold accidentally divert a meteor towards Adventure Bay. The meteor's golden energy grants the PAW Patrol superpowers. The heroic Mighty Pups are on a roll to super-save the day.",32.864,/h09VT8gNfRBlr7S8l1lm27m4rus.jpg,2018-10-04,PAW Patrol: Mighty Pups,FALSE,7.501,568,"Adventure,Animation,Family,Action",https://www.themoviedb.org/movie/552095
FALSE,/4tO1A5g5ZOXVB22g2Wovcm39dYU.jpg,en,Next Gen,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",19.316,/hUDDo5MPWM6rc6COQYhaoRNqvhE.jpg,2018-09-07,Next Gen,FALSE,6.947,729,"Animation,Action,Adventure,Comedy,Family,Science Fiction",https://www.themoviedb.org/movie/523777
FALSE,/YLyORLsYIjC0d1TFBSpJKk7piP.jpg,ja,君の膵臓をたべたい,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",54.832,/qpV8kvRfAntV7D4aOOsLIz7OdPc.jpg,2018-09-01,I Want to Eat Your Pancreas,FALSE,8.233,1444,"Animation,Drama,Romance",https://www.themoviedb.org/movie/504253
FALSE,/e6CnfsN7wnhZEMqh5EnCfTDXQ7g.jpg,ja,劇場版 七つの大罪 天空の囚われ人,"Traveling in search of the rare ingredient, “sky fish”  Meliodas and Hawk arrive at a palace that floats above the clouds. The people there are busy preparing a ceremony, meant to protect their home from a ferocious beast that awakens once every 3,000 years. But before the ritual is complete, the Six Knights of Black—a Demon Clan army—removes the seal on the beast, threatening the lives of everyone in the Sky Palace.",9.322,/63NOOAkaZAK8h93Sg7Ucq6XLJGP.jpg,2018-08-18,The Seven Deadly Sins: Prisoners of the Sky,FALSE,7.551,974,"Action,Adventure,Fantasy,Animation",https://www.themoviedb.org/movie/507569
FALSE,/dSD9aSZtgFthuMQ78GD1QOQf54V.jpg,en,The Death of Superman,"When a hulking monster arrives on Earth and begins a mindless rampage, the Justice League is quickly called in to stop it. But it soon becomes apparent that only Superman can stand against the monstrosity.",27.68,/lZjRT2rIndV92m3bCzaasdWZHCx.jpg,2018-07-24,The Death of Superman,FALSE,7.425,714,"Science Fiction,Animation,Action,Drama",https://www.themoviedb.org/movie/487670
FALSE,/k4qOVgnpAjdtW7DGYOtIcWLzZ9d.jpg,zh,肆式青春,"The rigorous city life of China, while bustling and unforgiving, contains the everlasting memories of days past. Three stories told in three different cities, follow the loss of youth and the daunting realization of adulthood. Though reality may seem ever changing, unchangeable are the short-lived moments of one's childhood days. A plentiful bowl of noodles, the beauty of family and the trials of first love endure the inevitable flow of time, as three different characters explore the strength of bonds and the warmth of cherished memories. Within the disorder of the present world, witness these quaint stories recognize the comfort of the past, and attempt to revive the neglected flavors of youth.",39.198,/ueHeH5ergeHx27L4SCI9qlmwczA.jpg,2018-08-04,Flavors of Youth,FALSE,6.88,529,"Animation,Romance,Drama",https://www.themoviedb.org/movie/513347
FALSE,/uicia399gyMGE1smatJ41M0CtFx.jpg,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",50.855,/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,2018-08-03,My Hero Academia: Two Heroes,FALSE,7.901,946,"Animation,Action,Adventure,Fantasy",https://www.themoviedb.org/movie/505262
FALSE,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,en,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",70.796,/gjAFM4xhA5vyLxxKMz38ujlUfDL.jpg,2018-06-28,Hotel Transylvania 3: Summer Vacation,FALSE,6.877,4193,"Animation,Comedy,Family,Fantasy",https://www.themoviedb.org/movie/400155
FALSE,/1SjsVcGO2T2cCrhlhXi8gxQl7jx.jpg,en,Teen Titans Go! To the Movies,"All the major DC superheroes are starring in their own films, all but the Teen Titans, so Robin is determined to remedy this situation by getting over his role as a sidekick and becoming a movie star. Thus, with a few madcap ideas and an inspirational song in their hearts, the Teen Titans head to Hollywood to fulfill their dreams.",32.404,/mFHihhE9hlvJEk2f1AqdLRaYHd6.jpg,2018-07-27,Teen Titans Go! To the Movies,FALSE,7.264,1067,"Animation,Action,Comedy,Science Fiction",https://www.themoviedb.org/movie/474395
FALSE,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",110.017,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,2018-06-14,Incredibles 2,FALSE,7.472,12372,"Action,Adventure,Animation,Family",https://www.themoviedb.org/movie/260513
FALSE,/qz9iKhw2SlEysbFWXytcnwEEUXL.jpg,ja,未来のミライ,"Unhappy after his new baby sister displaces him, four-year-old Kun begins meeting people and pets from his family's history in their unique house in order to help him become the big brother he was meant to be.",39.582,/b9XvI4Nehzi0nXyNVD6DtT39P6l.jpg,2018-06-16,Mirai,FALSE,7.166,744,"Animation,Family,Fantasy,Adventure,Drama",https://www.themoviedb.org/movie/475215
FALSE,/9cPMIuB2tv4IP0LbeNhrK5OyDy5.jpg,fr,Astérix - Le Secret de la potion magique,"Following a fall during mistletoe picking, Druid Getafix decides that it is time to secure the future of the village. Accompanied by Asterix and Obelix, he undertakes to travel the Gallic world in search of a talented young druid to transmit the Secret of the Magic Potion.",24.149,/5OvHpzWXBzOvgZwOoUsqNSouSwy.jpg,2018-05-12,Asterix: The Secret of the Magic Potion,FALSE,6.854,1162,"Family,Animation,Comedy,Adventure",https://www.themoviedb.org/movie/527729
FALSE,/cm915y7fpHTePgMeeb1z1qK87qm.jpg,en,Bao,"An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",13.655,/tKz7XRXvdy1i7pW4eotaWZSrAx2.jpg,2018-06-15,Bao,FALSE,7.576,1136,"Animation,Family,Fantasy",https://www.themoviedb.org/movie/514754
FALSE,/8pOUmMgVnl1tYNtTRTE5TeyGBGD.jpg,ja,ニンジャバットマン,"Batman, along with many of his allies and adversaries, finds himself transported to feudal Japan by Gorilla Grodd's time displacement machine.",28.204,/5xSB0Npkc9Fd9kahKBsq9P4Cdzp.jpg,2018-06-15,Batman Ninja,FALSE,5.775,803,"Animation,Action,Science Fiction",https://www.themoviedb.org/movie/485942
FALSE,/dmbD8FDr6DDdinGEs14HC2FmY2w.jpg,en,Sherlock Gnomes,Garden gnomes Gnomeo & Juliet recruit renown detective Sherlock Gnomes to investigate the mysterious disappearance of other garden ornaments.,19.964,/wqnzpJR3PwS4doVkAkt9seSEpoX.jpg,2018-03-15,Sherlock Gnomes,FALSE,5.61,679,"Animation,Family,Fantasy,Comedy,Adventure,Mystery",https://www.themoviedb.org/movie/370567
FALSE,/9kIAWqwHRq2lVZQrBDnNC8j7xK1.jpg,en,Suicide Squad: Hell to Pay,"It’s batter up at Belle Reve and that can only mean that Amanda Waller, the penitentiary’s cold and calculating warden, has a mission that only the damned will take on. It’s time to unleash Task Force X again, stacked with seasoned vets such as Deadshot, Captain Boomerang and Harley Quinn, these crafty criminals are joined by newcomers Copperhead, Killer Frost and the martial art master, Bronze Tiger! With the target objective being a mystical object so powerful that they’re willing to risk their own lives to steal it, you can be sure it will be collision of chaos, gunfire and attitudes. So, take aim for a raging road trip with the Suicide Squad!",39.805,/va1IgsZeWBbKLsZcFwz3CM1MkMu.jpg,2018-03-23,Suicide Squad: Hell to Pay,FALSE,7.092,628,"Science Fiction,Action,Animation",https://www.themoviedb.org/movie/487242
FALSE,/yjfwNSDljAKsuHwwE34xjlY3tQj.jpg,ja,さよならの朝に約束の花をかざろう,"Maquia is a member of a special race called the Iorph who can live for hundreds of years. However, Maquia has always felt lonely despite being surrounded by her people, as she was orphaned from a young age. She daydreams about the outside world, but dares not travel from her home due to the warnings of the clan's chief.  One day the kingdom of Mezarte invades her homeland. They already have what is left of the giant dragons, the Renato, under their control, and now their king wishes to add the immortality to his bloodline.  They ravage the Iorph homeland and kill most of its inhabitants. Caught in the midst of the attack, Maquia is carried off by one of the Renato. It soon dies, and she is left deserted in a forest, now truly alone save for the cries of a single baby off in the distance. Maquia finds the baby in a destroyed village and decides to raise him as her own, naming him Ariel. Although she knows nothing of the human world, how to raise a child that ages much faster than her.",45.959,/hL3NqRE2ccR4Y2sYSJTrmalRjrz.jpg,2018-02-24,Maquia: When the Promised Flower Blooms,FALSE,8.178,589,"Adventure,Animation,Drama,Family,Fantasy,Romance",https://www.themoviedb.org/movie/476292
FALSE,/jB5zHG1eHh0OC1S61itXNApZlLD.jpg,en,Isle of Dogs,"In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island used as a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",31.367,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,2018-03-23,Isle of Dogs,FALSE,7.848,4621,"Adventure,Comedy,Animation",https://www.themoviedb.org/movie/399174
FALSE,/1wj8H9gdtkb98Tl3zu0hrHfW0qw.jpg,en,Peter Rabbit,Peter Rabbit's feud with Mr. McGregor escalates to greater heights than ever before as they rival for the affections of the warm-hearted animal lover who lives next door.,34.777,/lugOvdaNpbVGQK9TyMRDiUbLtY6.jpg,2018-02-07,Peter Rabbit,FALSE,6.67,1693,"Animation,Adventure,Family",https://www.themoviedb.org/movie/381719
FALSE,/z30NXJEY4YDBWEL0ICHGtv4Mt26.jpg,en,Early Man,"Dug, along with his sidekick Hognob, unite a cavemen tribe to save their hidden valley from being spoiled and, all together as a team, to face the menace of a mysterious and mighty enemy, on the turf of an ancient and sacred sport.",23.943,/hXukFwTKOe7izDsf3ZOdeYikRxF.jpg,2018-01-26,Early Man,FALSE,6.153,750,"Family,Comedy,Animation,Adventure",https://www.themoviedb.org/movie/387592
FALSE,/7d7h5ATx9eUD98O0UpxICz93mNC.jpg,en,Batman: Gotham by Gaslight,"In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.",31.675,/7souLi5zqQCnpZVghaXv0Wowi0y.jpg,2018-01-12,Batman: Gotham by Gaslight,FALSE,6.657,665,"Thriller,Action,Animation,Science Fiction",https://www.themoviedb.org/movie/471474
FALSE,/orpnKsu7t1CLDNYgzevgsz67xRq.jpg,en,The Star,A small but brave donkey and his animal friends become the unsung heroes of the greatest story ever told: the first Christmas.,27.173,/xJgtHL8Iecp5Ot1oBkMdBl32yPh.jpg,2017-11-15,The Star,FALSE,6.313,520,"Comedy,Adventure,Family,Fantasy,Animation",https://www.themoviedb.org/movie/355547
FALSE,/sTOhZruocNubL0HxjvdouwCEL9I.jpg,en,Ferdinand,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",50.463,/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,2017-12-09,Ferdinand,FALSE,7.219,2719,"Animation,Family,Adventure,Comedy",https://www.themoviedb.org/movie/364689
FALSE,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",120.023,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,2017-10-27,Coco,FALSE,8.214,18627,"Family,Animation,Music,Adventure",https://www.themoviedb.org/movie/354912
FALSE,/lkCDvf3QjXpAycm896oH1LRTK5X.jpg,en,Woody Woodpecker,Woody Woodpecker enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.,37.162,/vFGUsJTa8z0OfDTbjdyppAireeB.jpg,2017-10-05,Woody Woodpecker,FALSE,6.6,669,"Comedy,Family,Animation",https://www.themoviedb.org/movie/462883
FALSE,/3DPuzZmkBD9vbMpLvQcrymYoDBk.jpg,en,The Lego Ninjago Movie,"Six young ninjas are tasked with defending their island home of Ninjago. By night, they’re gifted warriors using their skill and awesome fleet of vehicles to fight villains and monsters. By day, they’re ordinary teens struggling against their greatest enemy....high school.",28.917,/vUo0pNXGhp2ffTJxiStWt6fHL7F.jpg,2017-09-21,The Lego Ninjago Movie,FALSE,6.488,978,"Family,Animation,Action,Adventure,Comedy",https://www.themoviedb.org/movie/274862
FALSE,/fRtQdiESAdt9rjXCvZhvkmprvac.jpg,en,The Breadwinner,"A headstrong young girl in Afghanistan, ruled by the Taliban, disguises herself as a boy in order to provide for her family.",18.095,/2d6qmkJz9AWqmk9wBWtd2uFX89t.jpg,2017-11-17,The Breadwinner,FALSE,7.844,784,"Animation,War,Drama,Family",https://www.themoviedb.org/movie/435129
FALSE,/6tzHlmxmWs2ZXXdghMtFcBMB4cg.jpg,en,Olaf's Frozen Adventure,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.",42.664,/As8WTtxXs9e3cBit3ztTf7zoRmm.jpg,2017-10-27,Olaf's Frozen Adventure,FALSE,6.451,1385,"Animation,Family,Adventure,Comedy,Fantasy",https://www.themoviedb.org/movie/460793
FALSE,/kTrgxhRSj2sun89bDbnGCPBiey6.jpg,en,The Emoji Movie,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",54.974,/f5pF4OYzh4wb1dYL2ARQNdqUsEZ.jpg,2017-07-23,The Emoji Movie,FALSE,5.459,2921,"Animation,Family,Comedy",https://www.themoviedb.org/movie/378236
FALSE,/twCXJuIQxTsor1fZm4QeAfVeiao.jpg,en,Batman and Harley Quinn,"Batman and Nightwing are forced to team with the Joker's sometimes-girlfriend Harley Quinn to stop a global threat brought about by Poison Ivy and Jason Woodrue, the Floronic Man.",28.249,/xAP0aqAMlsNN3NEvikRkjaTlmjw.jpg,2017-08-14,Batman and Harley Quinn,FALSE,6.1,563,"Adventure,Action,Animation,Science Fiction,Comedy",https://www.themoviedb.org/movie/408648
FALSE,/izx7Dh8GwEVQIPxsHzr8imzM5HW.jpg,ja,メアリと魔女の花,"Mary Smith, a young girl who lives with her great-aunt in the countryside, follows a mysterious cat into the nearby forest where she finds a strange flower and an old broom, none of which is as ordinary as it seems.",40.831,/lq3OJQiJ8hlCr23LAdHbeU3eqBF.jpg,2017-07-08,Mary and The Witch's Flower,FALSE,7.116,723,"Adventure,Animation,Family,Fantasy",https://www.themoviedb.org/movie/430447
FALSE,/jLS805N4QmLVPurQwuaCFTNEZss.jpg,ja,劇場版 ポケットモンスター キミにきめた！,"Ash Ketchum wakes up late one morning after having broken his alarm clock in his sleep. He eventually makes it to Professor Oak's lab, but is told that the three starter List of Pokémon (Bulbasaur, Squirtle, and Charmander) have already been taken by Trainers who were on time. However, Oak reveals that he has one more Pokémon, an Electric-type named Pikachu. Despite its volatile and feisty personality, as well as its refusal to get inside a Poké Ball, Ash happily takes Pikachu for his journey.",35.298,/cmpOaiRtjnhLNF2iPslMXCOcVJ.jpg,2017-07-15,Pokémon the Movie: I Choose You!,FALSE,7.044,603,"Family,Animation,Adventure,Fantasy",https://www.themoviedb.org/movie/436931
FALSE,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,en,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,67.695,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,2017-06-15,Despicable Me 3,FALSE,6.459,6771,"Action,Animation,Comedy,Family,Adventure",https://www.themoviedb.org/movie/324852
FALSE,/kuOvQ9TqsZwleNVNmHRJiIyzsKx.jpg,en,Loving Vincent,A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.,25.441,/56sq57kDm7XgyXBYrgJLumo0Jac.jpg,2017-06-22,Loving Vincent,FALSE,8.012,2358,"Animation,Drama,Mystery,History",https://www.themoviedb.org/movie/339877
FALSE,/4datX8btikWEikf7esqEe6fhw.jpg,en,In a Heartbeat,A closeted boy runs the risk of being outed by his own heart after it pops out of his chest to chase down the boy of his dreams.,10.429,/wJUJROdLOtOzMixkjkx1aaZGSLl.jpg,2017-06-01,In a Heartbeat,FALSE,8.009,980,"Animation,Romance,Comedy",https://www.themoviedb.org/movie/455661
FALSE,/4F2np8VZjzNJh0SXvVyG4xph9eO.jpg,en,Captain Underpants: The First Epic Movie,"Based on the bestselling book series, this outrageous comedy tells the story of George and Harold,  two overly imaginative pranksters who hypnotize their principal into thinking he’s an enthusiastic, yet dimwitted, superhero named Captain Underpants.",67.113,/AjHZIkzhPXrRNE4VSLVWx6dirK9.jpg,2017-06-01,Captain Underpants: The First Epic Movie,FALSE,6.226,1138,"Action,Animation,Comedy,Family",https://www.themoviedb.org/movie/268531
FALSE,/bcWjiU1TywC8fYlkDK4MpQ9iEMF.jpg,ja,バイオハザード ヴェンデッタ,BSAA Chris Redfield enlists the help of government agent Leon S. Kennedy and Professor Rebecca Chambers from Alexander Institute of Biotechnology to stop a death merchant with a vengeance from spreading a deadly virus in New York.,46.966,/r27iDZNaoyLJyKlD8eNchRtvq8C.jpg,2017-05-27,Resident Evil: Vendetta,FALSE,6.905,906,"Animation,Horror,Adventure,Action,Science Fiction",https://www.themoviedb.org/movie/400136
FALSE,/86TlYSntBzD4pxLNM6U3GoOfGdD.jpg,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",103.94,/jJ8TnHvWHaVadW5JJjGYsM07j9i.jpg,2017-06-15,Cars 3,FALSE,6.851,5477,"Family,Animation,Adventure,Comedy",https://www.themoviedb.org/movie/260514
FALSE,/tspeEtQUbexDa7nKCeUInoRrO9T.jpg,en,Teen Titans: The Judas Contract,Tara Markov is a girl who has power over earth and stone; she is also more than she seems. Is the newest Teen Titan an ally or a threat? And what are the mercenary Deathstroke's plans for the Titans?,25.279,/nuGIlNAJUati4qEAH1nrYKUA3xa.jpg,2017-03-31,Teen Titans: The Judas Contract,FALSE,7.364,663,"Science Fiction,Animation,Action",https://www.themoviedb.org/movie/408647
FALSE,/AeMtzbw7shxtLvwKKqeITabpTrD.jpg,en,Smurfs: The Lost Village,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",48.252,/swt9crREg1UcKgg3wGWfoFNlXOz.jpg,2017-03-23,Smurfs: The Lost Village,FALSE,6.305,1366,"Family,Adventure,Animation,Comedy",https://www.themoviedb.org/movie/137116
FALSE,/frlfy7RFqx5J4jrcMo25PqyasL3.jpg,en,The Boss Baby,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",21.764,/unPB1iyEeTBcKiLg8W083rlViFH.jpg,2017-03-23,The Boss Baby,FALSE,6.446,6835,"Animation,Comedy,Family",https://www.themoviedb.org/movie/295693
FALSE,/yFZG86Zvdy6JuIlMW9eHxlVkct5.jpg,ja,劇場版 ソードアート・オンライン -オーディナル・スケール-,"In 2026, four years after the infamous Sword Art Online incident, a revolutionary new form of technology has emerged: the Augma, a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere, it is perfectly safe and allows players to use it while they are conscious, creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale, which immerses players in a fantasy role-playing game with player rankings and rewards.  Following the new craze, Kirito's friends dive into the game, and despite his reservations about the system, Kirito eventually joins them. While at first it appears to be just fun and games, they soon find out that the game is not all that it seems...",41.446,/2szdEK0Mr0RG0nWGFVTseNQHbnP.jpg,2017-02-18,Sword Art Online: The Movie – Ordinal Scale,FALSE,7.734,644,"Animation,Action,Adventure,Fantasy,Science Fiction",https://www.themoviedb.org/movie/413594
FALSE,/eoMushgujydxFplE9yPZ54lwOvo.jpg,en,The Lego Batman Movie,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",58.548,/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg,2017-02-08,The Lego Batman Movie,FALSE,7.22,4770,"Animation,Action,Comedy,Family",https://www.themoviedb.org/movie/324849
FALSE,/2idkeA6HJ9F7IxeP6zbU4xBU35y.jpg,en,Justice League Dark,"When innocent civilians begin committing unthinkable crimes across Metropolis, Gotham City and beyond, Batman must call upon mystical counterparts to eradicate this demonic threat to the planet; enter Justice League Dark. This team of Dark Arts specialists must unravel the mystery of Earth's supernatural plague and contend with the rising, powerful villainous forces behind the siege—before it's too late for all of mankind.",22.207,/gWcTaDFXDrOAPfVzfBFz0Aya5BE.jpg,2017-01-24,Justice League Dark,FALSE,7.287,1011,"Animation,Action,Fantasy",https://www.themoviedb.org/movie/408220
FALSE,/mNOB5JoW1imvdGrZ52RGZgJCop0.jpg,ja,この世界の片隅に,"Japan, 1943, during World War II. Young Suzu leaves her village near Hiroshima to marry and live with her in-laws in Kure, a military harbor. Her creativity to overcome deprivation quickly makes her indispensable at home. Inhabited by an ancestral wisdom, Suzu impregnates the simple gestures of everyday life with poetry and beauty. The many hardships, the loss of loved ones, the frequent air raids of the enemy, nothing alters her enthusiasm…",34.398,/9Z4H4M2F8OQTB04YC1Opds8MFBb.jpg,2016-11-12,In This Corner of the World,FALSE,7.932,531,"Drama,Animation,Romance,War,History",https://www.themoviedb.org/movie/378108
FALSE,/ddAQBXqxog1sgjfDf8qeMTuEbMO.jpg,ja,GANTZ:O,"After being brutally murdered in a subway station, a teen boy awakens to find himself resurrected by a strange computer named Gantz, and forced to fight a large force of invading aliens in Osaka.",46.306,/9yTuw6ddf28lItHwgeqFSNtXsaG.jpg,2016-10-14,GANTZ:O,FALSE,7.288,713,"Science Fiction,Action,Animation",https://www.themoviedb.org/movie/396263
FALSE,/iYLKMV7PIBtFmtygRrhSiyzcVsF.jpg,en,Moana,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",26.028,/4JeejGugONWpJkbnvL12hVoYEDa.jpg,2016-10-13,Moana,FALSE,7.569,11876,"Adventure,Comedy,Family,Animation",https://www.themoviedb.org/movie/277834
FALSE,/gWCWHybWuVg3GmZpdY8qWGb85HR.jpg,en,Trolls,"After the monstrous Bergens invade Troll Village, Princess Poppy, the happiest Troll ever born, and overly-cautious, curmudgeonly outcast Branch set off on a journey to rescue her friends. Their mission is full of adventure and mishaps, as this mismatched duo try to tolerate each other long enough to get the job done.",60.944,/9VlK2j0THZWzhQPq0W3Oc0IIdBB.jpg,2016-10-13,Trolls,FALSE,6.663,3446,"Family,Animation,Fantasy,Adventure,Comedy,Music",https://www.themoviedb.org/movie/136799
FALSE,/3dhuShnYmB0UOQrn8v8gT9DBf0T.jpg,en,Storks,"Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...",40.013,/ylXKcKrEHSQEYLntBvYxGBI7Ld3.jpg,2016-09-22,Storks,FALSE,6.6,2241,"Adventure,Animation,Comedy,Family",https://www.themoviedb.org/movie/332210
FALSE,/5lAMQMWpXMsirvtLLvW7cJgEPkU.jpg,ja,映画 聲の形,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",65.649,/tuFaWiqX0TXoWu7DGNcmX3UW7sT.jpg,2016-09-17,A Silent Voice: The Movie,FALSE,8.4,3733,"Animation,Drama",https://www.themoviedb.org/movie/378064
FALSE,/59CCw4EtiahW0E5cfTrvdbqPQTo.jpg,en,Sing,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,68.45,/zZTlF2eVVUkbdmccd3bNUU9T9sD.jpg,2016-11-23,Sing,FALSE,7.108,7661,"Animation,Comedy,Family,Music",https://www.themoviedb.org/movie/335797
FALSE,/2nGKhDksmoDdkllXm5D5gy2urCg.jpg,en,Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",43.159,/la6QA9tk4Foq8OBH2Dyh5dTcw6H.jpg,2016-08-18,Kubo and the Two Strings,FALSE,7.634,3442,"Animation,Adventure,Family",https://www.themoviedb.org/movie/313297
FALSE,/2jApwp78umL4dK9uSBJAngNDiG9.jpg,en,Batman: The Killing Joke,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",27.515,/ibgiQ1a1q4UBEjOcqZzsRPhRK0g.jpg,2016-07-24,Batman: The Killing Joke,FALSE,6.593,1733,"Action,Animation,Crime,Drama",https://www.themoviedb.org/movie/382322
