adult,backdrop_path,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres,tmdbUrl
False,/dsGwCEO8tda4FlgHKvL95f0oQbH.jpg,en,Justice League: Crisis on Infinite Earths Part Three,"Now fully revealed as the ultimate threat to existence, the Anti-Monitor wages an unrelenting attack on the surviving Earths that struggle for survival in a pocket universe. One by one, these worlds and all their inhabitants are vaporized! On the planets that remain, even time itself is shattered, and heroes from the past join the Justice League and their rag-tag allies against the epitome of evil. But as they make their last stand, will the sacrifice of the superheroes be enough to save us all?",1098.505,/a3q8NkM8uTh9E23VsbUOdDSbBeN.jpg,2024-07-16,Justice League: Crisis on Infinite Earths Part Three,False,7.551,127,"Animation,Science Fiction,Action",https://www.themoviedb.org/movie/1209290
False,/lgkPzcOSnTvjeMnuFzozRO5HHw1.jpg,en,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",3824.644,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg,2024-06-20,Despicable Me 4,False,7.257,612,"Animation,Family,Comedy,Action",https://www.themoviedb.org/movie/519182
False,/wdUnHg8bOmTkHzkvxSY9sCeqJ6q.jpg,en,Ultraman: Rising,"A star athlete reluctantly returns home to take over his father's duties as Ultraman, shielding Tokyo from giant monsters as he becomes a legendary hero.",186.405,/yy4PktMbJfMp4H8GFAssBxHt0tY.jpg,2024-06-14,Ultraman: Rising,False,8.397,218,"Animation,Science Fiction,Family,Action",https://www.themoviedb.org/movie/829402
False,/stKGOm8UyhuLPR9sZLjs5AkmncA.jpg,en,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",3628.807,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,2024-06-11,Inside Out 2,False,7.626,2271,"Animation,Family,Adventure,Comedy",https://www.themoviedb.org/movie/1022789
False,/kti9ufHhCKaOLjg2to4RKfrlkmh.jpg,ja,範馬刃牙VSケンガンアシュラ,"It's the ultimate showdown. The toughest fighters from ""Baki Hanma"" and ""Kengan Ashura"" clash in this unprecedented, hard-hitting martial arts crossover.",177.473,/etbHJxil0wHvYOCmibzFLsMcl2C.jpg,2024-06-05,Baki Hanma VS Kengan Ashura,False,7.857,213,"Animation,Action",https://www.themoviedb.org/movie/1263421
False,/2nqr42Dvh6GMVECYjVG82zzJL7N.jpg,en,South Park: The End of Obesity,"The advent of new weight loss drugs has a huge impact on everyone in South Park. When Cartman is denied access to the life-changing medicine, the kids jump into action.",79.688,/zxM1AIKBP83plf2buLR0cbGfvl2.jpg,2024-05-24,South Park: The End of Obesity,False,7.7,116,"Animation,Comedy,TV Movie",https://www.themoviedb.org/movie/1290938
False,/AuKXTyCVzeIdtTe1NAQnJa1ZC7I.jpg,en,Thelma the Unicorn,"Thelma dreams of being a glamorous unicorn. Then in a rare pink and glitter-filled moment of fate, Thelma's wish comes true. She rises to instant international stardom, but at an unexpected cost. After a while, Thelma realizes that she was happier as her ordinary, sparkle-free self. So she ditches her horn, scrubs off her sparkles, and returns home, where her best friend is waiting for her with a hug.",192.316,/yutiEZ7taGDNau2jGjKIdDwQpDw.jpg,2024-05-17,Thelma the Unicorn,False,7.0,127,"Animation,Fantasy,Family",https://www.themoviedb.org/movie/739547
False,/Akv9GlCCMrzcDkVz4ad8MdLl9DK.jpg,en,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",1476.332,/p6AbOJvMQhBmffd0PIv0u8ghWeY.jpg,2024-04-30,The Garfield Movie,False,7.207,677,"Animation,Comedy,Family,Adventure",https://www.themoviedb.org/movie/748783
False,/tBmJCH9llj1Q9jDOS7vGWnl7GVj.jpg,en,Justice League: Crisis on Infinite Earths Part Two,"An endless army of shadow demons bent on the destruction of all reality swarms over our world and all parallel Earths! The only thing opposing them is the mightiest team of metahumans ever assembled. But not even the combined power of Superman, Batman, Wonder Woman, Green Lantern and all their fellow superheroes can slow down the onslaught of this invincible horde. What mysterious force is driving them? And how do the long-buried secrets of the Monitor and Supergirl threaten to crush our last defense?",167.947,/g8ak4QAGLZpqMs3CpnFHWWfIzJQ.jpg,2024-04-23,Justice League: Crisis on Infinite Earths Part Two,False,7.003,146,"Animation,Science Fiction,Action",https://www.themoviedb.org/movie/1209288
False,/cIztAxDn3H8JylRaJwiHHpkGe53.jpg,en,Woody Woodpecker Goes to Camp,"After getting kicked out of the forest, Woody thinks he's found a forever home at Camp Woo Hoo — until an inspector threatens to shut down the camp.",161.359,/8XDazivGT3GAS9B03ldph4STwCv.jpg,2024-04-12,Woody Woodpecker Goes to Camp,False,6.61,141,"Family,Comedy,Animation",https://www.themoviedb.org/movie/1239146
False,/1XDDXPXGiI8id7MrUxK36ke7gkX.jpg,en,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",536.13,/kDp1vUBnMpe8ak4rjgl3cLELqjU.jpg,2024-03-02,Kung Fu Panda 4,False,7.136,2365,"Animation,Family,Fantasy",https://www.themoviedb.org/movie/1011985
False,/3Kzc6V4MWs3RXCmE5DhAYnfWL8F.jpg,en,Megamind vs. the Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",191.663,/1N7terrMeZPwK5qq31MUD0HQ3IG.jpg,2024-03-29,Megamind vs. the Doom Syndicate,False,4.807,114,"Animation,Comedy,Science Fiction",https://www.themoviedb.org/movie/1239251
False,/zLj0peaxy5y2SlC6wNIQ4V0pfqg.jpg,en,Orion and the Dark,"A boy with an active imagination faces his fears on an unforgettable journey through the night with his new friend: a giant, smiling creature named Dark.",134.174,/k6iHs4daxm0RQqFQsE8oE5wWJjj.jpg,2024-02-01,Orion and the Dark,False,6.591,450,"Animation,Family,Comedy,Fantasy",https://www.themoviedb.org/movie/1139829
False,/upDUDOlpGBPGwV6A4vs0y2Whzg0.jpg,ja,MONSTERS 一百三情飛龍侍極,A samurai's path leads him to a young waitress whose hometown was destroyed by a dragon. He doesn't want any trouble — but it finds them anyway.,57.961,/yG8QKnaiz7JoIMh3oxdm0JJN6IG.jpg,2024-01-21,Monsters 103 Mercies Dragon Damnation,False,7.014,104,"Animation,Action,Fantasy,Adventure",https://www.themoviedb.org/movie/1230393
False,/rVJfabCz1ViynQCEz54MRqdZig1.jpg,en,Justice League: Crisis on Infinite Earths Part One,"Death is coming. Worse than death: oblivion. Not just for our Earth, but for everyone, everywhere, in every universe! Against this ultimate destruction, the mysterious Monitor has gathered the greatest team of Super Heroes ever assembled. But what can the combined might of Superman, Wonder Woman, Batman, The Flash, Green Lantern and hundreds of Super Heroes from multiple Earths even do to save all of reality from an unstoppable antimatter armageddon?!",204.591,/mcRVsjMbhFstRK9z2oGRHiIvulr.jpg,2024-01-08,Justice League: Crisis on Infinite Earths Part One,False,7.6,259,"Animation,Science Fiction,Action",https://www.themoviedb.org/movie/1155089
FALSE,/a21obwG9qMSf1qa6oG4ZgpOyMaA.jpg,en,Merry Little Batman,"This Christmas, Damian Wayne wants to be a superhero like his dad – the one and only Batman. When Damian is left home alone while Batman takes on Gotham’s worst supervillains on Christmas Eve, he stumbles upon a villainous plot to steal Christmas and leaps at the chance to save the day.",45.925,/2J70guF8wcErbYbRgZUBcvShgI1.jpg,2023-12-08,Merry Little Batman,FALSE,6.637,117,"Animation,Action,Family,Comedy",https://www.themoviedb.org/movie/870358
FALSE,/auXrHU6O17n9Tz11SHReoorjrU6.jpg,en,Leo,"Jaded 74-year-old lizard Leo has been stuck in the same Florida classroom for decades with his terrarium-mate turtle. When he learns he only has one year left to live, he plans to escape to experience life on the outside but instead gets caught up in the problems of his anxious students — including an impossibly mean substitute teacher.",198.608,/pD6sL4vntUOXHmuvJPPZAgvyfd9.jpg,2023-11-17,Leo,FALSE,7.496,994,"Animation,Comedy,Family",https://www.themoviedb.org/movie/1075794
FALSE,/ehumsuIBbgAe1hg343oszCLrAfI.jpg,en,Wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",413.369,/AcoVfiv1rrWOmAdpnAMnM56ki19.jpg,2023-11-13,Wish,FALSE,6.617,878,"Animation,Family,Fantasy,Adventure",https://www.themoviedb.org/movie/1022796
FALSE,/gIQ3AGPR6WAWzh70mulRDN8kd23.jpg,en,South Park: Joining the Panderverse,"Cartman's deeply disturbing dreams portend the end of the life he knows and loves. Meanwhile, the adults in South Park are wrestling with their own life decisions, as the advent of AI is turning their world upside down.",26.37,/18IsRVfs5MkkTcqTGlUAnka6sCh.jpg,2023-10-27,South Park: Joining the Panderverse,FALSE,7.924,164,"Animation,Comedy,Science Fiction,TV Movie",https://www.themoviedb.org/movie/1190012
FALSE,/aNG1BSIULxbHtUmBiar0i3fR1S4.jpg,en,Chicken Run: Dawn of the Nugget,A band of fearless chickens flock together to save poultry-kind from an unsettling new threat: a nearby farm that's cooking up something suspicious.,111.749,/uR03YFvc7rZg8Yb1uOKekIS084A.jpg,2023-12-08,Chicken Run: Dawn of the Nugget,FALSE,7.082,607,"Family,Animation,Adventure,Comedy",https://www.themoviedb.org/movie/520758
FALSE,/gklkxY0veMajdCiGe6ggsh07VG2.jpg,en,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",813.287,/ldfCF9RhR40mppkzmftxapaHeTo.jpg,2023-12-06,Migration,FALSE,7.564,951,"Animation,Action,Adventure,Comedy,Family",https://www.themoviedb.org/movie/940551
FALSE,/zMtBbNhROxPf0urHSBoZUnqJEwT.jpg,en,Trolls Band Together,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.",229.524,/bkpPTZUdq31UGDovmszsg2CchiI.jpg,2023-10-12,Trolls Band Together,FALSE,7.317,693,"Animation,Family,Music,Fantasy,Comedy",https://www.themoviedb.org/movie/901362
FALSE,/zgQQF04u3OgNBJqClRNby1FPz9s.jpg,en,PAW Patrol: The Mighty Movie,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",178.201,/aTvePCU7exLepwg5hWySjwxojQK.jpg,2023-09-21,PAW Patrol: The Mighty Movie,FALSE,7.115,358,"Animation,Family,Action,Science Fiction,Comedy,Drama,Adventure",https://www.themoviedb.org/movie/893723
FALSE,/5OFUCydVG9cSS5hMk4A6XNt1oH4.jpg,ja,七つの大罪 怨嗟のエジンバラ 後編,"Reunited with Lancelot for the first time since their tragic accident, Tristan must learn to conquer his inner demons in order to save his mother's life.",63.088,/516MFML05KWiPfiQNAsVCGMySc7.jpg,2023-08-08,The Seven Deadly Sins: Grudge of Edinburgh Part 2,FALSE,7.046,151,"Action,Adventure,Fantasy,Animation",https://www.themoviedb.org/movie/1064835
FALSE,/jDjmnEuNUfWHg8rbW6u8mylkcO0.jpg,en,The Monkey King,"A stick-wielding monkey teams with a young girl on an epic quest for immortality, battling demons, dragons, gods — and his own ego — along the way.",47.552,/i6ye8ueFhVE5pXatgyRrZ83LBD8.jpg,2023-08-11,The Monkey King,FALSE,6.758,248,"Animation,Fantasy,Adventure,Family,Comedy",https://www.themoviedb.org/movie/832502
FALSE,/2Cpg8hUn60PK9CW9d5SWf605Ah8.jpg,en,Teenage Mutant Ninja Turtles: Mutant Mayhem,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",119.923,/ueO9MYIOHO7M1PiMUeX74uf8fB9.jpg,2023-07-31,Teenage Mutant Ninja Turtles: Mutant Mayhem,FALSE,7.263,1102,"Animation,Comedy,Action,Science Fiction",https://www.themoviedb.org/movie/614930
FALSE,/kIMYSzp1fH1H9adKplekLD9BuNi.jpg,en,Justice League: Warworld,"Until now, the Justice League has been a loose association of superpowered individuals. But when they are swept away to Warworld, a place of unending brutal gladiatorial combat, Batman, Superman, Wonder Woman and the others must somehow unite to form an unbeatable resistance able to lead an entire planet to freedom.",57.271,/pHdSS5G3wDwJp6jWgMpbSjNiTbr.jpg,2023-07-25,Justice League: Warworld,FALSE,7.1,211,"Animation,Action,Science Fiction,Adventure",https://www.themoviedb.org/movie/1003581
FALSE,/A9vrM4JXuIWPDf7KJan9D3WfMIQ.jpg,es,La Leyenda de los Chaneques,"Five years after giving up his powers and separating from his friends, Leo San Juan has started a new life trying to focus on his family and their bakery, staying away from danger and adventures. However, Leo knows that his plans are rarely fulfilled and this time is no exception: while traveling with Nando to Veracruz, things start to get weird, and from the depths of the Tuxtlas jungle, an ancient curse has returned and only Leo can face it.",59.688,/4f9ghI3utknpeBZSAzNuIKKATOA.jpg,2023-07-14,La Leyenda de los Chaneques,FALSE,8.3,206,"Animation,Comedy,Family,Horror",https://www.themoviedb.org/movie/1150394
FALSE,/a0GM57AnJtNi7lMOCamniiyV10W.jpg,ja,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",403.696,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,2023-07-14,The Boy and the Heron,FALSE,7.441,1106,"Animation,Adventure,Fantasy",https://www.themoviedb.org/movie/508883
FALSE,/7drO1kYgQ0PnnU87sAnBEphYrSM.jpg,ja,バイオハザード：デスアイランド,"In San Francisco, Jill Valentine is dealing with a zombie outbreak and a new T-Virus, Leon Kennedy is on the trail of a kidnapped DARPA scientist, and Claire Redfield is investigating a monstrous fish that is killing whales in the bay. Joined by Chris Redfield and Rebecca Chambers, they discover the trail of clues from their separate cases all converge on the same location, Alcatraz Island, where a new evil has taken residence and awaits their arrival.",108.363,/qayga07ICNDswm0cMJ8P3VwklFZ.jpg,2023-06-22,Resident Evil: Death Island,FALSE,7.454,862,"Animation,Action,Horror",https://www.themoviedb.org/movie/1083862
FALSE,/eUNg7wZ8HoQW0QxFjrfw3ioAkap.jpg,ja,映画 ブラッククローバー 魔法帝の剣,"As a lionhearted boy who can’t wield magic strives for the title of Wizard King, four banished Wizard Kings of yore return to crush the Clover Kingdom.",90.777,/9YEGawvjaRgnyW6QVcUhFJPFDco.jpg,2023-06-16,Black Clover: Sword of the Wizard King,FALSE,8.118,242,"Animation,Fantasy,Action,Adventure",https://www.themoviedb.org/movie/812225
FALSE,/wLttOcR1wJGedXfpe69y215NvjN.jpg,en,Carl's Date,"Carl Fredricksen reluctantly agrees to go on a date with a lady friend—but admittedly has no idea how dating works these days. Ever the helpful friend, Dug steps in to calm Carl's pre-date jitters and offer some tried-and-true tips for making friends—if you're a dog.",96.681,/wakoF2UgsEE3fGs5KpuwMWsaNr2.jpg,2023-06-15,Carl's Date,FALSE,7.54,366,"Animation,Adventure,Family",https://www.themoviedb.org/movie/1076364
FALSE,/f7UI3dYpr7ZUHGo0iIr1Qvy1VPe.jpg,en,"Ruby Gillman, Teenage Kraken","Ruby Gillman, a sweet and awkward high school student, discovers she's a direct descendant of the warrior kraken queens. The kraken are sworn to protect the oceans of the world against the vain, power-hungry mermaids. Destined to inherit the throne from her commanding grandmother, Ruby must use her newfound powers to protect those she loves most.",99.497,/8ChIb3WzYAcza1vrXR56v510MWk.jpg,2023-06-28,"Ruby Gillman, Teenage Kraken",FALSE,7.313,865,"Animation,Family,Fantasy,Comedy",https://www.themoviedb.org/movie/1040148
FALSE,/4QpKxH614YFIsmiIBVUbsnG2H8w.jpg,en,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",66.345,/2NQljeavtfl22207D1kxLpa4LS3.jpg,2023-06-23,Nimona,FALSE,7.928,884,"Adventure,Animation,Fantasy,Family",https://www.themoviedb.org/movie/961323
FALSE,/8KJMOKyl9rpgb9ELEwhfBMIaTHw.jpg,en,Once Upon a Studio,"Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.",70.126,/hr8ZtwdbtjBquxlTCrczr685K5T.jpg,2023-09-24,Once Upon a Studio,FALSE,8.313,313,"Animation,Family,Fantasy,Comedy",https://www.themoviedb.org/movie/1139087
FALSE,/iEFuHjqrE059SmflBva1JzDJutE.jpg,fr,Miraculous - le film,"After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other.",138.856,/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,2023-07-05,"Miraculous: Ladybug & Cat Noir, The Movie",FALSE,7.7,772,"Animation,Fantasy,Action,Romance,Family",https://www.themoviedb.org/movie/496450
FALSE,/9xfDWXAUbFXQK585JvByT5pEAhe.jpg,en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",296.448,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31,Spider-Man: Across the Spider-Verse,FALSE,8.377,5984,"Animation,Action,Adventure,Science Fiction",https://www.themoviedb.org/movie/569094
FALSE,/pA4sNvcohTNPx3AhEEeIu8gSt7h.jpg,en,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",232.752,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14,Elemental,FALSE,7.7,3829,"Animation,Comedy,Family,Fantasy,Romance,Adventure",https://www.themoviedb.org/movie/976573
FALSE,/hIeEpk2w1dnC9ly9ZJwwbunH2Cx.jpg,xx,Robot Dreams,"Dog lives in Manhattan and he's tired of being alone. One day he decides to build himself a robot, a companion. Their friendship blossoms, until they become inseparable, to the rhythm of 80's NYC. One summer night, Dog, with great sadness, is forced to abandon Robot at the beach. Will they ever meet again?",346.119,/vSzOobYVu16MogSALNg1bjTaGc.jpg,2023-10-20,Robot Dreams,FALSE,7.509,116,"Animation,Comedy,Drama,Family",https://www.themoviedb.org/movie/838240
FALSE,/tWJCYKeFXIulngvhgJVEX6Tp3Mv.jpg,fr,Mars Express,"In the near future, private detective Aline Ruby and her android partner are hired by a wealthy businessman to track down a notorious hacker. On Mars, they descend deep into the underbelly of the planet’s capital city where they uncover a darker story of brain farms, corruption, and a missing girl who holds a secret about the robots that threaten to change the face of the universe.",9.946,/JEPbbxkFtRASU1WzeQGRvKqjuO.jpg,2023-11-22,Mars Express,FALSE,7.7,114,"Science Fiction,Animation,Action,Mystery",https://www.themoviedb.org/movie/586810
FALSE,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,en,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",296.824,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05,The Super Mario Bros. Movie,FALSE,7.7,8183,"Animation,Family,Adventure,Fantasy,Comedy",https://www.themoviedb.org/movie/502356
FALSE,/7eccX0xay9pDj6ZQvU4cu3whw18.jpg,en,Batman: The Doom That Came to Gotham,"Explorer Bruce Wayne accidentally unleashes an ancient evil, and returns to Gotham after being away for two decades. There, Batman battles Lovecraftian supernatural forces and encounters allies and enemies such as Green Arrow, Ra's al Ghul, Mr. Freeze, Killer Croc, Two-Face and James Gordon.",42.117,/dzPNQXI8FlpXTGGp1082RJ8OQoT.jpg,2023-03-10,Batman: The Doom That Came to Gotham,FALSE,6.7,174,"Animation,Fantasy,Action,Mystery",https://www.themoviedb.org/movie/1003579
FALSE,/lyHmhoRj3zXSdeCYbs2oOXLCF4K.jpg,uk,Мавка: Лісова пісня,"Forest soul Mavka faces an impossible choice between her heart and her duty as guardian to the Heart of the Forest, when she falls in love with the talented young human musician Lukas.",113.076,/8v7g3nydS5Ga2wBgdCNC70Y9ykk.jpg,2023-03-02,Mavka: The Forest Song,FALSE,7.286,627,"Animation,Adventure,Family,Fantasy",https://www.themoviedb.org/movie/459003
FALSE,/gNOyIDGW8YY6AYbz6nMvrVSHSXs.jpg,en,The Magician's Elephant,"Peter is searching for his long-lost sister when he crosses paths with a fortune teller in the market square. His only question is: is his sister still alive? The answer, that he must find a mysterious elephant and the magician who will conjure it, sets Peter off on a journey to complete three seemingly impossible tasks that will change the face of his town forever.",29.3,/cAoAgzOCxSytYBqqCQulhXNR3LB.jpg,2023-03-10,The Magician's Elephant,FALSE,6.968,189,"Animation,Adventure,Family,Fantasy,Comedy",https://www.themoviedb.org/movie/776835
FALSE,/jhi3K0rN46SSu9wEu6zYVCOeVtH.jpg,en,Legion of Super-Heroes,"Kara, devastated by the loss of Krypton, struggles to adjust to her new life on Earth. Her cousin, Superman, mentors her and suggests she leave their space-time to attend the Legion Academy in the 31st century, where she makes new friends and a new enemy: Brainiac 5. Meanwhile, she must contend with a mysterious group called the Dark Circle as it searches for a powerful weapon held in the Academy’s vault.",28.192,/8M6bA5t2q5u1nWDTEIXuGDwvboW.jpg,2023-02-07,Legion of Super-Heroes,FALSE,6.494,158,"Animation,Action,Science Fiction",https://www.themoviedb.org/movie/1003580
FALSE,/xVFpOIVdVn5ZUq1QIf0UJcZWjO2.jpg,es,Momias,"Through a series of unfortunate events, three mummies end up in present-day London and embark on a wacky and hilarious journey in search of an old ring belonging to the Royal Family, stolen by ambitious archaeologist Lord Carnaby.",43.907,/qVdrYN8qu7xUtsdEFeGiIVIaYd.jpg,2023-01-05,Mummies,FALSE,7.052,420,"Animation,Adventure,Fantasy",https://www.themoviedb.org/movie/816904
FALSE,/6rax7iv5yQtldc3ApEvrheJf8uw.jpg,en,Night at the Museum: Kahmunrah Rises Again,"Nick Daley is following in his father's footsteps as night watchman at the American Museum of Natural History, so he knows what happens when the sun goes down. But when the maniacal ruler Kahmunrah escapes, it is up to Nick to save the museum once and for all.",39.066,/rEy4VFXn3fukXRhx8TnSZtOnlcm.jpg,2022-12-09,Night at the Museum: Kahmunrah Rises Again,FALSE,6.534,235,"Animation,Comedy,Family,Fantasy",https://www.themoviedb.org/movie/751741
FALSE,/jr8tSoJGj33XLgFBy6lmZhpGQNu.jpg,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",237.895,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,2022-12-07,Puss in Boots: The Last Wish,FALSE,8.244,7099,"Animation,Adventure,Fantasy,Comedy,Action,Family",https://www.themoviedb.org/movie/315162
FALSE,/nITzFbM1JS7WEvFjjGL0kCb2yPr.jpg,en,The Boss Baby: Christmas Bonus,Christmas Eve takes a twisty turn when the Boss Baby accidentally swaps places with one of Santa's elves and gets stranded at the North Pole.,41.062,/iMmMxF6f2OonUrXrHKBLSYAhXly.jpg,2022-12-06,The Boss Baby: Christmas Bonus,FALSE,6.722,284,"Animation,Family,Adventure",https://www.themoviedb.org/movie/1045944
FALSE,/rBgzI1a126JWA7YJd7p1NBmC61z.jpg,ja,THE FIRST SLAM DUNK,"Shohoku's “speedster” and point guard, Ryota Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. In his second year of high school, Ryota plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.",81.728,/7i3EBXY87HdHagCoFbmjHQ8DlkG.jpg,2022-12-03,The First Slam Dunk,FALSE,7.779,253,"Animation,Comedy,Drama",https://www.themoviedb.org/movie/783675
FALSE,/94QHrTXnxdmIyXWGUpOPe7PU8DL.jpg,en,Diary of a Wimpy Kid: Rodrick Rules,"A new school year, his brother Rodrick teases him over and over and over and over again. Will Greg manage to get along with him? Or will a secret ruin everything?",30.628,/iW6ixzkrvdrcxk0umiLZMtlSl9L.jpg,2022-12-02,Diary of a Wimpy Kid: Rodrick Rules,FALSE,7.0,150,"Animation,Comedy,Family",https://www.themoviedb.org/movie/897192
FALSE,/g03h9TULzJZOoXA34Abp5LE7lvt.jpg,ja,劇場版 転生したらスライムだった件 紅蓮の絆編,"A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!",83.083,/xITip9n9uMAUA0TU6niMXU2tbh0.jpg,2022-11-25,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,FALSE,7.291,354,"Animation,Fantasy,Adventure",https://www.themoviedb.org/movie/876792
FALSE,/wMNY6tU9WOUeAMRfqbCYwceOl9u.jpg,en,Scrooge: A Christmas Carol,"On a cold Christmas Eve, selfish miser Ebenezer Scrooge has one night left to face his past — and change the future — before time runs out.",44.43,/oyGb5JpEYMEqDDjfJKLEvPTVSjK.jpg,2022-11-18,Scrooge: A Christmas Carol,FALSE,6.75,400,"Animation,Family,Fantasy",https://www.themoviedb.org/movie/1001865
FALSE,/17sIiv4LGapYnyvdpKxA1vozBqY.jpg,en,Blue's Big City Adventure,"When Josh gets the opportunity of a lifetime to audition for Rainbow Puppy’s Broadway musical, Josh and Blue skidoo to NYC for the very first time where they meet new friends and discover the magic of music, dance, and following one’s dreams.",26.405,/sAYBC3WhhiX25629HLpCvkpGk9q.jpg,2022-11-18,Blue's Big City Adventure,FALSE,7.195,100,"Family,Adventure,Music,Animation,Comedy",https://www.themoviedb.org/movie/939210
FALSE,/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,en,Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",39.641,/fHMqfsYyl3lskPK2RiFRwhzwuep.jpg,2022-11-23,Strange World,FALSE,6.358,1157,"Animation,Family,Adventure,Science Fiction,Fantasy",https://www.themoviedb.org/movie/877269
FALSE,/4tdV5AeojEdbvn6VpeQrbuDlmzs.jpg,ja,すずめの戸締まり,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",111.77,/oNbCAM3UVJamxRFd5hUt686aqb2.jpg,2022-11-11,Suzume,FALSE,7.986,1019,"Animation,Drama,Adventure,Fantasy",https://www.themoviedb.org/movie/916224
